READING_DATE,Location,POLLEN_NAME,READING_VALUE
5/6/2004 1:00,WESTSIDE,Juniper/Cedar,9
5/6/2004 1:00,WESTSIDE,Mulberry,311
5/7/2004 0:00,EASTSIDE,Ash,30
5/7/2004 0:00,EASTSIDE,Birch,5
5/7/2004 0:00,EASTSIDE,Pine,11
5/7/2004 1:00,EASTSIDE,Ash,30
5/7/2004 1:00,EASTSIDE,Birch,5
5/7/2004 1:00,EASTSIDE,Chenopodiaceae,7
5/7/2004 1:00,EASTSIDE,Cottonwood,2
5/7/2004 1:00,EASTSIDE,Grass,2
5/7/2004 1:00,EASTSIDE,Juniper/Cedar,11
5/7/2004 1:00,EASTSIDE,Mulberry,396
5/7/2004 1:00,EASTSIDE,Pine,11
5/7/2004 1:00,WESTSIDE,Ash,12
5/7/2004 1:00,WESTSIDE,Chenopodiaceae,5
5/7/2004 1:00,WESTSIDE,Cottonwood,4
5/7/2004 1:00,WESTSIDE,Juniper/Cedar,4
5/7/2004 1:00,WESTSIDE,Mulberry,200
5/7/2004 1:00,WESTSIDE,Pine,2
5/10/2004 0:00,EASTSIDE,Ash,18
5/10/2004 0:00,EASTSIDE,Elm,2
5/10/2004 0:00,EASTSIDE,Pine,9
5/10/2004 1:00,EASTSIDE,Ash,18
5/10/2004 1:00,EASTSIDE,Chenopodiaceae,7
5/10/2004 1:00,EASTSIDE,Cottonwood,2
5/10/2004 1:00,EASTSIDE,Elm,2
5/10/2004 1:00,EASTSIDE,Juniper/Cedar,7
5/10/2004 1:00,EASTSIDE,Mulberry,311
5/10/2004 1:00,EASTSIDE,Pine,9
5/10/2004 1:00,WESTSIDE,Ash,36
5/10/2004 1:00,WESTSIDE,Chenopodiaceae,20
5/10/2004 1:00,WESTSIDE,Cottonwood,2
5/10/2004 1:00,WESTSIDE,Elm,4
5/10/2004 1:00,WESTSIDE,Grass,16
5/10/2004 1:00,WESTSIDE,Juniper/Cedar,12
5/10/2004 1:00,WESTSIDE,Mulberry,154
5/10/2004 1:00,WESTSIDE,Pine,12
5/11/2004 0:00,EASTSIDE,Ash,21
5/11/2004 0:00,EASTSIDE,Birch,7
5/11/2004 0:00,EASTSIDE,Pine,4
5/11/2004 1:00,EASTSIDE,Ash,21
5/11/2004 1:00,EASTSIDE,Birch,7
5/11/2004 1:00,EASTSIDE,Chenopodiaceae,4
5/11/2004 1:00,EASTSIDE,Grass,4
5/11/2004 1:00,EASTSIDE,Juniper/Cedar,7
5/11/2004 1:00,EASTSIDE,Mulberry,129
5/11/2004 1:00,EASTSIDE,Pine,4
5/11/2004 1:00,WESTSIDE,Ash,43
5/11/2004 1:00,WESTSIDE,Birch,2
5/11/2004 1:00,WESTSIDE,Chenopodiaceae,39
5/11/2004 1:00,WESTSIDE,Grass,11
5/11/2004 1:00,WESTSIDE,Juniper/Cedar,14
5/11/2004 1:00,WESTSIDE,Mulberry,161
5/11/2004 1:00,WESTSIDE,Pine,12
5/12/2004 0:00,EASTSIDE,Ash,43
5/12/2004 0:00,EASTSIDE,Aster,2
5/12/2004 0:00,EASTSIDE,Birch,9
5/12/2004 0:00,EASTSIDE,Pine,11
5/12/2004 1:00,EASTSIDE,Ash,43
5/12/2004 1:00,EASTSIDE,Aster,2
5/12/2004 1:00,EASTSIDE,Birch,9
5/12/2004 1:00,EASTSIDE,Chenopodiaceae,5
5/12/2004 1:00,EASTSIDE,Cottonwood,2
5/12/2004 1:00,EASTSIDE,Juniper/Cedar,9
5/12/2004 1:00,EASTSIDE,Mulberry,139
5/12/2004 1:00,EASTSIDE,Pine,11
5/12/2004 1:00,WESTSIDE,Ash,38
5/12/2004 1:00,WESTSIDE,Birch,2
5/12/2004 1:00,WESTSIDE,Chenopodiaceae,46
5/12/2004 1:00,WESTSIDE,Grass,11
5/12/2004 1:00,WESTSIDE,Juniper/Cedar,18
5/12/2004 1:00,WESTSIDE,Mulberry,105
5/12/2004 1:00,WESTSIDE,Pine,12
5/13/2004 0:00,EASTSIDE,Ash,42
5/13/2004 0:00,EASTSIDE,Birch,4
5/13/2004 0:00,EASTSIDE,Chenopodiaceae,5
5/13/2004 0:00,EASTSIDE,Cottonwood,4
5/13/2004 0:00,EASTSIDE,Grass,7
5/13/2004 0:00,EASTSIDE,Juniper/Cedar,2
5/13/2004 0:00,EASTSIDE,Mulberry,71
5/13/2004 0:00,EASTSIDE,Pine,8
5/13/2004 1:00,WESTSIDE,Ash,20
5/13/2004 1:00,WESTSIDE,Birch,2
5/13/2004 1:00,WESTSIDE,Chenopodiaceae,32
5/13/2004 1:00,WESTSIDE,Cottonwood,4
5/13/2004 1:00,WESTSIDE,Grass,7
5/13/2004 1:00,WESTSIDE,Juniper/Cedar,7
5/13/2004 1:00,WESTSIDE,Mulberry,34
5/13/2004 1:00,WESTSIDE,Pine,7
5/14/2004 0:00,EASTSIDE,Ash,14
5/14/2004 0:00,EASTSIDE,Pine,5
5/14/2004 1:00,EASTSIDE,Ash,14
5/14/2004 1:00,EASTSIDE,Chenopodiaceae,9
5/14/2004 1:00,EASTSIDE,Cottonwood,2
5/14/2004 1:00,EASTSIDE,Grass,5
5/14/2004 1:00,EASTSIDE,Mulberry,66
5/14/2004 1:00,EASTSIDE,Pine,5
5/14/2004 1:00,WESTSIDE,Ash,7
5/14/2004 1:00,WESTSIDE,Birch,2
5/14/2004 1:00,WESTSIDE,Chenopodiaceae,27
5/14/2004 1:00,WESTSIDE,Grass,11
5/14/2004 1:00,WESTSIDE,Juniper/Cedar,2
5/14/2004 1:00,WESTSIDE,Mulberry,23
5/14/2004 1:00,WESTSIDE,Pine,7
5/17/2004 0:00,EASTSIDE,Ash,6
5/17/2004 0:00,EASTSIDE,Chenopodiaceae,2
5/17/2004 0:00,EASTSIDE,Grass,11
5/17/2004 0:00,EASTSIDE,Juniper/Cedar,2
5/17/2004 0:00,EASTSIDE,Mulberry,1
5/17/2004 0:00,EASTSIDE,Pine,3
5/17/2004 0:00,WESTSIDE,Ash,4
5/17/2004 0:00,WESTSIDE,Chenopodiaceae,2
5/17/2004 0:00,WESTSIDE,Cottonwood,2
5/17/2004 0:00,WESTSIDE,Grass,13
5/17/2004 0:00,WESTSIDE,Juniper/Cedar,4
5/17/2004 0:00,WESTSIDE,Mulberry,1
5/17/2004 0:00,WESTSIDE,Pine,1
5/18/2004 0:00,EASTSIDE,Chenopodiaceae,7
5/18/2004 0:00,EASTSIDE,Grass,5
5/18/2004 0:00,EASTSIDE,Mulberry,2
5/18/2004 0:00,EASTSIDE,Pine,8
5/18/2004 0:00,EASTSIDE,Sagebrush,10
5/18/2004 0:00,WESTSIDE,Ash,4
5/18/2004 0:00,WESTSIDE,Birch,4
5/18/2004 0:00,WESTSIDE,Chenopodiaceae,16
5/18/2004 0:00,WESTSIDE,Cottonwood,4
5/18/2004 0:00,WESTSIDE,Grass,4
5/18/2004 0:00,WESTSIDE,Mulberry,4
5/18/2004 0:00,WESTSIDE,Pine,2
5/18/2004 0:00,WESTSIDE,Sagebrush,2
5/19/2004 0:00,EASTSIDE,Ash,4
5/19/2004 0:00,EASTSIDE,Chenopodiaceae,2
5/19/2004 0:00,EASTSIDE,Cottonwood,5
5/19/2004 0:00,EASTSIDE,Grass,2
5/19/2004 0:00,EASTSIDE,Juniper/Cedar,5
5/19/2004 0:00,EASTSIDE,Mulberry,5
5/19/2004 0:00,EASTSIDE,Pine,18
5/19/2004 0:00,WESTSIDE,Birch,2
5/19/2004 0:00,WESTSIDE,Chenopodiaceae,2
5/19/2004 0:00,WESTSIDE,Cottonwood,2
5/19/2004 0:00,WESTSIDE,Grass,14
5/19/2004 0:00,WESTSIDE,Mulberry,4
5/20/2004 0:00,EASTSIDE,Ash,78
5/20/2004 0:00,EASTSIDE,Cottonwood,9
5/20/2004 0:00,EASTSIDE,Mulberry,21
5/20/2004 0:00,EASTSIDE,Pine,14
5/20/2004 0:00,EASTSIDE,Sagebrush,4
5/20/2004 0:00,WESTSIDE,Ash,12
5/20/2004 0:00,WESTSIDE,Chenopodiaceae,5
5/20/2004 0:00,WESTSIDE,Cottonwood,4
5/20/2004 0:00,WESTSIDE,Grass,4
5/20/2004 0:00,WESTSIDE,Mulberry,12
5/21/2004 0:00,EASTSIDE,Ash,22
5/21/2004 0:00,EASTSIDE,Cottonwood,14
5/21/2004 0:00,EASTSIDE,Grass,18
5/21/2004 0:00,EASTSIDE,Juniper/Cedar,4
5/21/2004 0:00,EASTSIDE,Mulberry,11
5/21/2004 0:00,EASTSIDE,Pine,8
5/21/2004 0:00,EASTSIDE,Sagebrush,4
5/21/2004 0:00,WESTSIDE,Ash,2
5/21/2004 0:00,WESTSIDE,Cottonwood,4
5/21/2004 0:00,WESTSIDE,Grass,7
5/21/2004 0:00,WESTSIDE,Pine,12
5/24/2004 0:00,EASTSIDE,Ash,28
5/24/2004 0:00,EASTSIDE,Chenopodiaceae,2
5/24/2004 0:00,EASTSIDE,Cottonwood,9
5/24/2004 0:00,EASTSIDE,Grass,2
5/24/2004 0:00,EASTSIDE,Mulberry,18
5/24/2004 0:00,EASTSIDE,Pine,18
5/24/2004 0:00,EASTSIDE,Sagebrush,4
5/24/2004 0:00,WESTSIDE,Ash,7
5/24/2004 0:00,WESTSIDE,Chenopodiaceae,18
5/24/2004 0:00,WESTSIDE,Cottonwood,16
5/24/2004 0:00,WESTSIDE,Grass,18
5/24/2004 0:00,WESTSIDE,Juniper/Cedar,2
5/24/2004 0:00,WESTSIDE,Mulberry,11
5/24/2004 0:00,WESTSIDE,Pine,11
5/25/2004 0:00,EASTSIDE,Ash,4
5/25/2004 0:00,EASTSIDE,Aster,8
5/25/2004 0:00,EASTSIDE,Chenopodiaceae,5
5/25/2004 0:00,EASTSIDE,Ephedra,6
5/25/2004 0:00,EASTSIDE,Grass,4
5/25/2004 0:00,EASTSIDE,Juniper/Cedar,2
5/25/2004 0:00,EASTSIDE,Mulberry,12
5/25/2004 0:00,EASTSIDE,Pine,4
5/25/2004 0:00,EASTSIDE,Sagebrush,18
5/25/2004 0:00,WESTSIDE,Ash,2
5/25/2004 0:00,WESTSIDE,Aster,2
5/25/2004 0:00,WESTSIDE,Chenopodiaceae,20
5/25/2004 0:00,WESTSIDE,Ephedra,11
5/25/2004 0:00,WESTSIDE,Grass,2
5/25/2004 0:00,WESTSIDE,Mulberry,4
5/25/2004 0:00,WESTSIDE,Pine,14
5/26/2004 0:00,EASTSIDE,Aster,4
5/26/2004 0:00,EASTSIDE,Chenopodiaceae,2
5/26/2004 0:00,EASTSIDE,Ephedra,8
5/26/2004 0:00,EASTSIDE,Grass,5
5/26/2004 0:00,EASTSIDE,Mulberry,9
5/26/2004 0:00,EASTSIDE,Pine,8
5/26/2004 0:00,EASTSIDE,Sagebrush,14
5/26/2004 0:00,WESTSIDE,Chenopodiaceae,9
5/26/2004 0:00,WESTSIDE,Juniper/Cedar,2
5/26/2004 0:00,WESTSIDE,Pine,4
5/26/2004 0:00,WESTSIDE,Sagebrush,5
5/26/2004 0:00,WESTSIDE,Walnut,2
5/27/2004 0:00,EASTSIDE,Ash,4
5/27/2004 0:00,EASTSIDE,Grass,4
5/27/2004 0:00,EASTSIDE,Juniper/Cedar,4
5/27/2004 0:00,EASTSIDE,Mulberry,27
5/27/2004 0:00,EASTSIDE,Sagebrush,60
5/27/2004 0:00,WESTSIDE,Aster,2
5/27/2004 0:00,WESTSIDE,Chenopodiaceae,18
5/27/2004 0:00,WESTSIDE,Grass,5
5/27/2004 0:00,WESTSIDE,Mulberry,18
5/27/2004 0:00,WESTSIDE,Sagebrush,14
5/27/2004 0:00,WESTSIDE,Walnut,2
5/28/2004 0:00,EASTSIDE,Ash,22
5/28/2004 0:00,EASTSIDE,Chenopodiaceae,12
5/28/2004 0:00,EASTSIDE,Cottonwood,2
5/28/2004 0:00,EASTSIDE,Elm,2
5/28/2004 0:00,EASTSIDE,Ephedra,8
5/28/2004 0:00,EASTSIDE,Grass,4
5/28/2004 0:00,EASTSIDE,Juniper/Cedar,2
5/28/2004 0:00,EASTSIDE,Mulberry,27
5/28/2004 0:00,EASTSIDE,Pine,22
5/28/2004 0:00,EASTSIDE,Sagebrush,18
5/28/2004 0:00,WESTSIDE,Ash,9
5/28/2004 0:00,WESTSIDE,Birch,2
5/28/2004 0:00,WESTSIDE,Chenopodiaceae,30
5/28/2004 0:00,WESTSIDE,Ephedra,4
5/28/2004 0:00,WESTSIDE,Grass,7
5/28/2004 0:00,WESTSIDE,Juniper/Cedar,2
5/28/2004 0:00,WESTSIDE,Mulberry,21
5/28/2004 0:00,WESTSIDE,Pine,7
5/28/2004 0:00,WESTSIDE,Sagebrush,9
6/1/2004 0:00,EASTSIDE,Ash,18
6/1/2004 0:00,EASTSIDE,Aster,2
6/1/2004 0:00,EASTSIDE,Chenopodiaceae,2
6/1/2004 0:00,EASTSIDE,Cottonwood,2
6/1/2004 0:00,EASTSIDE,Ephedra,18
6/1/2004 0:00,EASTSIDE,Grass,16
6/1/2004 0:00,EASTSIDE,Juniper/Cedar,9
6/1/2004 0:00,EASTSIDE,Mulberry,29
6/1/2004 0:00,EASTSIDE,Pine,28
6/1/2004 0:00,EASTSIDE,Sagebrush,14
6/1/2004 0:00,EASTSIDE,Walnut,4
6/1/2004 0:00,WESTSIDE,Ash,20
6/1/2004 0:00,WESTSIDE,Chenopodiaceae,43
6/1/2004 0:00,WESTSIDE,Ephedra,5
6/1/2004 0:00,WESTSIDE,Grass,14
6/1/2004 0:00,WESTSIDE,Juniper/Cedar,7
6/1/2004 0:00,WESTSIDE,Mulberry,25
6/1/2004 0:00,WESTSIDE,Pine,14
6/1/2004 0:00,WESTSIDE,Sagebrush,5
6/2/2004 0:00,EASTSIDE,Ash,8
6/2/2004 0:00,EASTSIDE,Aster,2
6/2/2004 0:00,EASTSIDE,Chenopodiaceae,9
6/2/2004 0:00,EASTSIDE,Ephedra,4
6/2/2004 0:00,EASTSIDE,Grass,7
6/2/2004 0:00,EASTSIDE,Juniper/Cedar,4
6/2/2004 0:00,EASTSIDE,Mulberry,12
6/2/2004 0:00,EASTSIDE,Pine,40
6/2/2004 0:00,EASTSIDE,Sagebrush,8
6/2/2004 0:00,EASTSIDE,Walnut,4
6/2/2004 0:00,WESTSIDE,Ash,2
6/2/2004 0:00,WESTSIDE,Chenopodiaceae,9
6/2/2004 0:00,WESTSIDE,Ephedra,5
6/2/2004 0:00,WESTSIDE,Grass,9
6/2/2004 0:00,WESTSIDE,Mulberry,7
6/2/2004 0:00,WESTSIDE,Pine,12
6/2/2004 0:00,WESTSIDE,Sagebrush,4
6/2/2004 0:00,WESTSIDE,Walnut,2
6/3/2004 0:00,EASTSIDE,Ash,8
6/3/2004 0:00,EASTSIDE,Chenopodiaceae,2
6/3/2004 0:00,EASTSIDE,Ephedra,4
6/3/2004 0:00,EASTSIDE,Grass,2
6/3/2004 0:00,EASTSIDE,Juniper/Cedar,4
6/3/2004 0:00,EASTSIDE,Mulberry,57
6/3/2004 0:00,EASTSIDE,Pine,46
6/3/2004 0:00,EASTSIDE,Sagebrush,18
6/3/2004 0:00,WESTSIDE,Ash,4
6/3/2004 0:00,WESTSIDE,Aster,2
6/3/2004 0:00,WESTSIDE,Birch,2
6/3/2004 0:00,WESTSIDE,Chenopodiaceae,12
6/3/2004 0:00,WESTSIDE,Ephedra,4
6/3/2004 0:00,WESTSIDE,Grass,2
6/3/2004 0:00,WESTSIDE,Mulberry,12
6/3/2004 0:00,WESTSIDE,Pine,12
6/3/2004 0:00,WESTSIDE,Sagebrush,4
6/3/2004 0:00,WESTSIDE,Walnut,2
6/4/2004 0:00,EASTSIDE,Aster,10
6/4/2004 0:00,EASTSIDE,Chenopodiaceae,7
6/4/2004 0:00,EASTSIDE,Grass,5
6/4/2004 0:00,EASTSIDE,Mulberry,12
6/4/2004 0:00,EASTSIDE,Pine,8
6/4/2004 0:00,EASTSIDE,Sagebrush,8
6/4/2004 0:00,WESTSIDE,Aster,2
6/4/2004 0:00,WESTSIDE,Chenopodiaceae,14
6/4/2004 0:00,WESTSIDE,Grass,4
6/4/2004 0:00,WESTSIDE,Mulberry,2
6/4/2004 0:00,WESTSIDE,Pine,20
6/4/2004 0:00,WESTSIDE,Sagebrush,14
6/4/2004 0:00,WESTSIDE,Walnut,2
6/7/2004 0:00,EASTSIDE,Ash,4
6/7/2004 0:00,EASTSIDE,Chenopodiaceae,4
6/7/2004 0:00,EASTSIDE,Ephedra,4
6/7/2004 0:00,EASTSIDE,Grass,7
6/7/2004 0:00,EASTSIDE,Juniper/Cedar,4
6/7/2004 0:00,EASTSIDE,Mulberry,7
6/7/2004 0:00,EASTSIDE,Pine,28
6/7/2004 0:00,EASTSIDE,Sagebrush,4
6/7/2004 0:00,WESTSIDE,Ash,5
6/7/2004 0:00,WESTSIDE,Chenopodiaceae,7
6/7/2004 0:00,WESTSIDE,Grass,2
6/7/2004 0:00,WESTSIDE,Mulberry,2
6/7/2004 0:00,WESTSIDE,Pine,11
6/7/2004 0:00,WESTSIDE,Sagebrush,2
6/8/2004 0:00,EASTSIDE,Chenopodiaceae,9
6/8/2004 0:00,EASTSIDE,Grass,8
6/8/2004 0:00,EASTSIDE,Mulberry,4
6/8/2004 0:00,EASTSIDE,Pine,114
6/9/2004 0:00,EASTSIDE,Ash,4
6/9/2004 0:00,EASTSIDE,Chenopodiaceae,5
6/9/2004 0:00,EASTSIDE,Grass,5
6/9/2004 0:00,EASTSIDE,Mulberry,11
6/9/2004 0:00,EASTSIDE,Pine,82
6/9/2004 0:00,EASTSIDE,Sagebrush,8
6/9/2004 0:00,EASTSIDE,Walnut,4
6/9/2004 0:00,WESTSIDE,Aster,2
6/9/2004 0:00,WESTSIDE,Chenopodiaceae,11
6/9/2004 0:00,WESTSIDE,Ephedra,2
6/9/2004 0:00,WESTSIDE,Grass,2
6/9/2004 0:00,WESTSIDE,Mulberry,4
6/9/2004 0:00,WESTSIDE,Pine,25
6/9/2004 0:00,WESTSIDE,Sagebrush,2
6/10/2004 0:00,EASTSIDE,Chenopodiaceae,2
6/10/2004 0:00,EASTSIDE,Ephedra,4
6/10/2004 0:00,EASTSIDE,Grass,7
6/10/2004 0:00,EASTSIDE,Juniper/Cedar,4
6/10/2004 0:00,EASTSIDE,Pine,24
6/10/2004 0:00,WESTSIDE,Ash,2
6/10/2004 0:00,WESTSIDE,Chenopodiaceae,11
6/10/2004 0:00,WESTSIDE,Ephedra,7
6/10/2004 0:00,WESTSIDE,Grass,8
6/10/2004 0:00,WESTSIDE,Juniper/Cedar,2
6/10/2004 0:00,WESTSIDE,Pine,27
6/10/2004 0:00,WESTSIDE,Sagebrush,7
6/10/2004 0:00,WESTSIDE,Unidentified,5
6/11/2004 0:00,EASTSIDE,Ephedra,8
6/11/2004 0:00,EASTSIDE,Grass,9
6/11/2004 0:00,EASTSIDE,Juniper/Cedar,7
6/11/2004 0:00,EASTSIDE,Pine,54
6/11/2004 0:00,WESTSIDE,Cottonwood,4
6/11/2004 0:00,WESTSIDE,Grass,5
6/11/2004 0:00,WESTSIDE,Juniper/Cedar,2
6/11/2004 0:00,WESTSIDE,Pine,9
6/14/2004 0:00,EASTSIDE,Aster,4
6/14/2004 0:00,EASTSIDE,Chenopodiaceae,11
6/14/2004 0:00,EASTSIDE,Ephedra,4
6/14/2004 0:00,EASTSIDE,Grass,2
6/14/2004 0:00,EASTSIDE,Pine,28
6/14/2004 0:00,EASTSIDE,Sagebrush,4
6/14/2004 0:00,WESTSIDE,Aster,2
6/14/2004 0:00,WESTSIDE,Chenopodiaceae,16
6/14/2004 0:00,WESTSIDE,Grass,5
6/14/2004 0:00,WESTSIDE,Pine,16
6/14/2004 0:00,WESTSIDE,Sagebrush,2
6/15/2004 0:00,EASTSIDE,Aster,8
6/15/2004 0:00,EASTSIDE,Chenopodiaceae,18
6/15/2004 0:00,EASTSIDE,Grass,5
6/15/2004 0:00,EASTSIDE,Mulberry,5
6/15/2004 0:00,EASTSIDE,Pine,24
6/15/2004 0:00,WESTSIDE,Chenopodiaceae,7
6/15/2004 0:00,WESTSIDE,Grass,5
6/15/2004 0:00,WESTSIDE,Juniper/Cedar,2
6/15/2004 0:00,WESTSIDE,Pine,4
6/15/2004 0:00,WESTSIDE,Sagebrush,5
6/16/2004 0:00,EASTSIDE,Chenopodiaceae,4
6/16/2004 0:00,EASTSIDE,Ephedra,4
6/16/2004 0:00,EASTSIDE,Grass,4
6/16/2004 0:00,EASTSIDE,Mulberry,4
6/16/2004 0:00,EASTSIDE,Pine,8
6/16/2004 0:00,EASTSIDE,Sagebrush,8
6/16/2004 0:00,WESTSIDE,Chenopodiaceae,9
6/16/2004 0:00,WESTSIDE,Ephedra,2
6/16/2004 0:00,WESTSIDE,Grass,5
6/16/2004 0:00,WESTSIDE,Pine,11
6/17/2004 0:00,EASTSIDE,Chenopodiaceae,4
6/17/2004 0:00,EASTSIDE,Grass,2
6/17/2004 0:00,EASTSIDE,Mulberry,2
6/17/2004 0:00,EASTSIDE,Pine,18
6/17/2004 0:00,EASTSIDE,Sagebrush,10
6/17/2004 0:00,WESTSIDE,Aster,2
6/17/2004 0:00,WESTSIDE,Chenopodiaceae,5
6/17/2004 0:00,WESTSIDE,Grass,4
6/17/2004 0:00,WESTSIDE,Pine,7
6/17/2004 0:00,WESTSIDE,Sagebrush,4
6/18/2004 0:00,EASTSIDE,Chenopodiaceae,4
6/18/2004 0:00,EASTSIDE,Grass,4
6/18/2004 0:00,EASTSIDE,Pine,14
6/18/2004 0:00,EASTSIDE,Sagebrush,4
6/18/2004 0:00,WESTSIDE,Aster,2
6/18/2004 0:00,WESTSIDE,Chenopodiaceae,5
6/18/2004 0:00,WESTSIDE,Grass,4
6/18/2004 0:00,WESTSIDE,Pine,5
6/18/2004 0:00,WESTSIDE,Sagebrush,4
6/21/2004 0:00,EASTSIDE,Chenopodiaceae,4
6/21/2004 0:00,EASTSIDE,Ephedra,8
6/21/2004 0:00,EASTSIDE,Grass,2
6/21/2004 0:00,EASTSIDE,Mulberry,11
6/21/2004 0:00,EASTSIDE,Pine,8
6/21/2004 0:00,EASTSIDE,Sagebrush,4
6/21/2004 0:00,WESTSIDE,Chenopodiaceae,4
6/21/2004 0:00,WESTSIDE,Grass,7
6/21/2004 0:00,WESTSIDE,Mulberry,4
6/21/2004 0:00,WESTSIDE,Pine,5
6/21/2004 0:00,WESTSIDE,Sagebrush,2
6/22/2004 0:00,EASTSIDE,Aster,4
6/22/2004 0:00,EASTSIDE,Chenopodiaceae,7
6/22/2004 0:00,EASTSIDE,Ephedra,4
6/22/2004 0:00,EASTSIDE,Grass,2
6/22/2004 0:00,EASTSIDE,Mulberry,7
6/22/2004 0:00,EASTSIDE,Pine,4
6/22/2004 0:00,EASTSIDE,Sagebrush,10
6/22/2004 0:00,WESTSIDE,Chenopodiaceae,7
6/22/2004 0:00,WESTSIDE,Ephedra,2
6/22/2004 0:00,WESTSIDE,Grass,5
6/22/2004 0:00,WESTSIDE,Mulberry,2
6/22/2004 0:00,WESTSIDE,Pine,12
6/22/2004 0:00,WESTSIDE,Sagebrush,4
6/23/2004 0:00,EASTSIDE,Chenopodiaceae,4
6/23/2004 0:00,EASTSIDE,Grass,11
6/23/2004 0:00,EASTSIDE,Juniper/Cedar,2
6/23/2004 0:00,EASTSIDE,Mulberry,5
6/23/2004 0:00,EASTSIDE,Pine,10
6/23/2004 0:00,EASTSIDE,Sagebrush,10
6/23/2004 0:00,WESTSIDE,Chenopodiaceae,30
6/23/2004 0:00,WESTSIDE,Grass,2
6/23/2004 0:00,WESTSIDE,Pine,7
6/23/2004 0:00,WESTSIDE,Sagebrush,9
6/24/2004 0:00,EASTSIDE,Chenopodiaceae,4
6/24/2004 0:00,EASTSIDE,Mulberry,5
6/24/2004 0:00,EASTSIDE,Pine,10
6/24/2004 0:00,EASTSIDE,Sagebrush,14
6/24/2004 0:00,WESTSIDE,Chenopodiaceae,11
6/24/2004 0:00,WESTSIDE,Ephedra,2
6/24/2004 0:00,WESTSIDE,Grass,2
6/24/2004 0:00,WESTSIDE,Mulberry,5
6/24/2004 0:00,WESTSIDE,Pine,11
6/24/2004 0:00,WESTSIDE,Sagebrush,7
6/24/2004 0:00,WESTSIDE,Walnut,2
6/25/2004 0:00,EASTSIDE,Aster,4
6/25/2004 0:00,EASTSIDE,Chenopodiaceae,4
6/25/2004 0:00,EASTSIDE,Grass,5
6/25/2004 0:00,EASTSIDE,Juniper/Cedar,4
6/25/2004 0:00,EASTSIDE,Mulberry,14
6/25/2004 0:00,EASTSIDE,Pine,14
6/25/2004 0:00,EASTSIDE,Sagebrush,4
6/25/2004 0:00,EASTSIDE,Walnut,8
6/25/2004 0:00,WESTSIDE,Chenopodiaceae,9
6/25/2004 0:00,WESTSIDE,Grass,14
6/25/2004 0:00,WESTSIDE,Juniper/Cedar,2
6/25/2004 0:00,WESTSIDE,Mulberry,16
6/25/2004 0:00,WESTSIDE,Pine,5
6/25/2004 0:00,WESTSIDE,Sagebrush,7
6/28/2004 0:00,EASTSIDE,Chenopodiaceae,2
6/28/2004 0:00,EASTSIDE,Mulberry,4
6/28/2004 0:00,EASTSIDE,Pine,8
6/28/2004 0:00,EASTSIDE,Sagebrush,4
6/28/2004 0:00,WESTSIDE,Chenopodiaceae,20
6/28/2004 0:00,WESTSIDE,Grass,7
6/28/2004 0:00,WESTSIDE,Mulberry,4
6/28/2004 0:00,WESTSIDE,Pine,4
6/28/2004 0:00,WESTSIDE,Sagebrush,9
6/29/2004 0:00,EASTSIDE,Chenopodiaceae,2
6/29/2004 0:00,EASTSIDE,Grass,4
6/29/2004 0:00,EASTSIDE,Juniper/Cedar,2
6/29/2004 0:00,EASTSIDE,Mulberry,4
6/29/2004 0:00,EASTSIDE,Sagebrush,8
6/29/2004 0:00,WESTSIDE,Chenopodiaceae,9
6/29/2004 0:00,WESTSIDE,Grass,4
6/29/2004 0:00,WESTSIDE,Mulberry,7
6/29/2004 0:00,WESTSIDE,Pine,4
6/29/2004 0:00,WESTSIDE,Sagebrush,4
6/30/2004 0:00,EASTSIDE,Chenopodiaceae,2
6/30/2004 0:00,EASTSIDE,Ephedra,2
6/30/2004 0:00,EASTSIDE,Grass,2
6/30/2004 0:00,EASTSIDE,Mulberry,5
6/30/2004 0:00,EASTSIDE,Pine,4
6/30/2004 23:59,EASTSIDE,Ephedra,2
6/30/2004 23:59,EASTSIDE,Pine,4
7/1/2004 0:00,EASTSIDE,Chenopodiaceae,5
7/1/2004 0:00,EASTSIDE,Mulberry,2
7/1/2004 0:00,EASTSIDE,Sagebrush,4
7/1/2004 0:00,WESTSIDE,Chenopodiaceae,7
7/1/2004 0:00,WESTSIDE,Pine,4
7/1/2004 0:00,WESTSIDE,Sagebrush,2
7/2/2004 0:00,EASTSIDE,Chenopodiaceae,4
7/2/2004 0:00,EASTSIDE,Ephedra,4
7/2/2004 0:00,EASTSIDE,Grass,4
7/2/2004 0:00,EASTSIDE,Pine,4
7/2/2004 0:00,EASTSIDE,Sagebrush,8
7/2/2004 0:00,WESTSIDE,Chenopodiaceae,11
7/2/2004 0:00,WESTSIDE,Grass,4
7/2/2004 0:00,WESTSIDE,Pine,9
7/2/2004 0:00,WESTSIDE,Sagebrush,4
7/6/2004 0:00,EASTSIDE,Chenopodiaceae,4
7/6/2004 0:00,EASTSIDE,Juniper/Cedar,2
7/6/2004 0:00,EASTSIDE,Mulberry,4
7/6/2004 0:00,EASTSIDE,Pine,4
7/6/2004 0:00,WESTSIDE,Chenopodiaceae,32
7/6/2004 0:00,WESTSIDE,Grass,2
7/6/2004 0:00,WESTSIDE,Mulberry,2
7/6/2004 0:00,WESTSIDE,Pine,4
7/7/2004 0:00,EASTSIDE,Chenopodiaceae,9
